"filter_id","company","year","metric_group","metric_id","metric_label","score","percentile","n"
"company=energy_services|department=maintenance_reliability|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Performance development","Performance development",4.08,50,4
"company=energy_services|department=maintenance_reliability|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Safety","Safety",4.51,50,4
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"outcome","eNPS","eNPS",100,99,1
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"outcome","Burnout","Burnout",2.66666666666667,53,3
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"outcome","Engagement","Engagement",3.5,70,4
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"outcome","Work satisfaction","Work satisfaction",3.66666666666667,73,3
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Purpose","Purpose",4.38,50,1
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Strategy","Strategy",4.09,50,1
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Leadership","Leadership",4.33,50,1
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Communication","Communication",4.18,50,1
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Learning & innovation","Learning & innovation",4.05,50,1
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Respect, care, and trust","Respect, care, and trust",4.26,50,1
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Performance development","Performance development",4.08,50,1
"company=construction_north_slope_operations|department=projects_construction|identity=i_upiaq|location=utqia_vik_barrow|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Safety","Safety",4.51,50,1
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"outcome","eNPS","eNPS",100,99,2
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"outcome","Burnout","Burnout",1.6,32,5
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"outcome","Engagement","Engagement",4.875,98,8
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"outcome","Work satisfaction","Work satisfaction",4.16666666666667,83,6
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"fundamental","Purpose","Purpose",4.38,50,2
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"fundamental","Strategy","Strategy",4.09,50,2
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"fundamental","Leadership","Leadership",4.33,50,2
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"fundamental","Communication","Communication",4.18,50,2
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"fundamental","Learning & innovation","Learning & innovation",4.05,50,2
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"fundamental","Respect, care, and trust","Respect, care, and trust",4.26,50,2
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"fundamental","Performance development","Performance development",4.08,50,2
"company=petro_star|department=projects_construction|identity=i_upiaq|location=anchorage|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","Company A",2025,"fundamental","Safety","Safety",4.51,50,2
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"outcome","eNPS","eNPS",100,99,1
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"outcome","Burnout","Burnout",2.33333333333333,47,3
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"outcome","Engagement","Engagement",3.75,75,4
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"outcome","Work satisfaction","Work satisfaction",4,80,3
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"fundamental","Purpose","Purpose",4.38,50,1
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"fundamental","Strategy","Strategy",4.09,50,1
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"fundamental","Leadership","Leadership",4.33,50,1
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"fundamental","Communication","Communication",4.18,50,1
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"fundamental","Learning & innovation","Learning & innovation",4.05,50,1
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"fundamental","Respect, care, and trust","Respect, care, and trust",4.26,50,1
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"fundamental","Performance development","Performance development",4.08,50,1
"company=energy_services|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=field_site|tenure=1_2_years|work_arrangement=camp_rotational","Company A",2025,"fundamental","Safety","Safety",4.51,50,1
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"outcome","Burnout","Burnout",2.66666666666667,53,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"outcome","Engagement","Engagement",3.75,75,4
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"outcome","Work satisfaction","Work satisfaction",3.66666666666667,73,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Purpose","Purpose",4.29,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Strategy","Strategy",4.06,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Leadership","Leadership",4.27,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Communication","Communication",4.15,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Learning & innovation","Learning & innovation",4.01,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Respect, care, and trust","Respect, care, and trust",4.21,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Performance development","Performance development",4.03,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Safety","Safety",4.49,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"outcome","eNPS","eNPS",0,50,1
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"outcome","Burnout","Burnout",1.33333333333333,27,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"outcome","Engagement","Engagement",5,99,4
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"outcome","Work satisfaction","Work satisfaction",5,99,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Purpose","Purpose",4.38,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Strategy","Strategy",4.09,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Leadership","Leadership",4.33,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Communication","Communication",4.18,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Learning & innovation","Learning & innovation",4.05,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Respect, care, and trust","Respect, care, and trust",4.26,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Performance development","Performance development",4.08,50,3
"company=federal|department=health_safety_environment_hse|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Safety","Safety",4.51,50,3
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"outcome","Burnout","Burnout",1.33333333333333,27,3
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"outcome","Engagement","Engagement",4.5,90,4
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"outcome","Work satisfaction","Work satisfaction",4.33333333333333,87,3
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Purpose","Purpose",4.29,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Strategy","Strategy",4.06,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Leadership","Leadership",4.27,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Communication","Communication",4.15,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Learning & innovation","Learning & innovation",4.01,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Respect, care, and trust","Respect, care, and trust",4.21,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Performance development","Performance development",4.03,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2024,"fundamental","Safety","Safety",4.49,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"outcome","eNPS","eNPS",0,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"outcome","Burnout","Burnout",3.66666666666667,73,3
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"outcome","Engagement","Engagement",3.75,75,4
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"outcome","Work satisfaction","Work satisfaction",4.33333333333333,87,3
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Purpose","Purpose",4.38,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Strategy","Strategy",4.09,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Leadership","Leadership",4.33,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Communication","Communication",4.18,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Learning & innovation","Learning & innovation",4.05,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Respect, care, and trust","Respect, care, and trust",4.26,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Performance development","Performance development",4.08,50,1
"company=industrial_services|department=program_contract_management|identity=other_alaska_native|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=remote","Company A",2025,"fundamental","Safety","Safety",4.51,50,1
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"outcome","Burnout","Burnout",2.33333333333333,47,3
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"outcome","Engagement","Engagement",4.5,90,4
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"outcome","Work satisfaction","Work satisfaction",3.66666666666667,73,3
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"fundamental","Purpose","Purpose",4.29,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"fundamental","Strategy","Strategy",4.06,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"fundamental","Leadership","Leadership",4.27,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"fundamental","Communication","Communication",4.15,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"fundamental","Learning & innovation","Learning & innovation",4.01,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"fundamental","Respect, care, and trust","Respect, care, and trust",4.21,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"fundamental","Performance development","Performance development",4.03,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2024,"fundamental","Safety","Safety",4.49,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"outcome","eNPS","eNPS",0,50,1
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"outcome","Burnout","Burnout",3,60,3
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"outcome","Engagement","Engagement",4,80,4
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"outcome","Work satisfaction","Work satisfaction",4,80,3
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"fundamental","Purpose","Purpose",4.38,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"fundamental","Strategy","Strategy",4.09,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"fundamental","Leadership","Leadership",4.33,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"fundamental","Communication","Communication",4.18,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"fundamental","Learning & innovation","Learning & innovation",4.05,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"fundamental","Respect, care, and trust","Respect, care, and trust",4.26,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"fundamental","Performance development","Performance development",4.08,50,2
"company=petro_star|department=projects_construction|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=6_10_years|work_arrangement=on_site","Company A",2025,"fundamental","Safety","Safety",4.51,50,2
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"outcome","eNPS","eNPS",0,50,1
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"outcome","Burnout","Burnout",3,60,3
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"outcome","Engagement","Engagement",3.75,75,4
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"outcome","Work satisfaction","Work satisfaction",4.33333333333333,87,3
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Purpose","Purpose",4.38,50,1
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Strategy","Strategy",4.09,50,1
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Leadership","Leadership",4.33,50,1
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Communication","Communication",4.18,50,1
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Learning & innovation","Learning & innovation",4.05,50,1
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Respect, care, and trust","Respect, care, and trust",4.26,50,1
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Performance development","Performance development",4.08,50,1
"company=petro_star|department=supply_chain_logistics|identity=other_indigenous_first_nations_native_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=hybrid","Company A",2025,"fundamental","Safety","Safety",4.51,50,1
"company=federal|department=operations|identity=asian|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=6_10_years|work_arrangement=hybrid","Company A",2025,"outcome","eNPS","eNPS",100,99,1
"company=federal|department=operations|identity=asian|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=6_10_years|work_arrangement=hybrid","Company A",2025,"outcome","Burnout","Burnout",2,40,3
"company=federal|department=operations|identity=asian|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=6_10_years|work_arrangement=hybrid","Company A",2025,"outcome","Engagement","Engagement",5,99,4
"company=federal|department=operations|identity=asian|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=6_10_years|work_arrangement=hybrid","Company A",2025,"outcome","Work satisfaction","Work satisfaction",4.66666666666667,93,3
